753,1252,电话问诊,30.0,15分钟,2.0
754,1252,门诊加号,-1.0,,
755,1252,视频问诊,50.0,15分钟,3.33
756,1252,私人医生,60.0,1个月,0.0
757,1253,图文问诊,25.0,48小时,0.01
758,1253,电话问诊,59.0,10分钟,5.9
759,1253,门诊加号,0.0,,
760,1253,视频问诊,69.0,10分钟,6.9
761,1254,图文问诊,25.0,48小时,0.01
762,1254,电话问诊,50.0,15分钟,3.33
763,1255,图文问诊,35.0,48小时,0.01
764,1255,电话问诊,35.0,10分钟,3.5
765,1256,图文问诊,35.0,48小时,0.01
766,1256,电话问诊,35.0,10分钟,3.5
767,1257,图文问诊,19.0,48小时,0.01
768,1257,电话问诊,39.0,1015分钟,0.04
769,1258,图文问诊,30.0,48小时,0.01
770,1258,电话问诊,20.0,15分钟,1.33
771,1258,视频问诊,75.0,10分钟,7.5
772,1259,图文问诊,19.0,48小时,0.01
773,1259,电话问诊,19.0,10分钟,1.9
774,1260,图文问诊,30.0,48小时,0.01
775,1260,电话问诊,30.0,10分钟,3.0
776,1260,私人医生,200.0,1个月,0.0
777,1261,图文问诊,129.0,48小时,0.04
778,1262,图文问诊,50.0,48小时,0.02
779,1262,视频问诊,119.0,15分钟,7.93
780,1263,图文问诊,50.0,48小时,0.02
781,1263,电话问诊,150.0,10分钟,15.0
782,1263,视频问诊,200.0,15分钟,13.33
783,1263,私人医生,1000.0,1个月,0.02
784,1264,图文问诊,15.0,48小时,0.01
785,1264,电话问诊,20.0,15分钟,1.33
786,1264,门诊加号,0.0,,
787,1264,视频问诊,30.0,15分钟,2.0
788,1264,私人医生,99.0,1个月,0.0
789,1265,图文问诊,59.0,48小时,0.02
790,1265,电话问诊,75.0,15分钟,5.0
791,1265,视频问诊,100.0,15分钟,6.67
792,1265,私人医生,300.0,1个月,0.01
793,1266,图文问诊,50.0,48小时,0.02
794,1266,电话问诊,119.0,15分钟,7.93
795,1267,图文问诊,49.0,48小时,0.02
796,1267,电话问诊,50.0,5分钟,10.0
797,1267,视频问诊,250.0,15分钟,16.67
798,1268,图文问诊,29.0,48小时,0.01
799,1268,电话问诊,29.0,10分钟,2.9
800,1269,图文问诊,25.0,48小时,0.01
801,1269,电话问诊,40.0,5分钟,8.0
802,1269,视频问诊,75.0,10分钟,7.5
803,1270,图文问诊,29.9,48小时,0.01
804,1270,电话问诊,18.0,15分钟,1.2
805,1270,视频问诊,75.0,15分钟,5.0
806,1270,私人医生,45.0,1个月,0.0
807,1271,图文问诊,50.0,48小时,0.02
808,1272,图文问诊,49.0,48小时,0.02
809,1272,电话问诊,49.0,10分钟,4.9
810,1273,图文问诊,49.0,48小时,0.02
811,1274,图文问诊,49.0,48小时,0.02
812,1274,私人医生,3000.0,1个月,0.07
813,1275,图文问诊,30.0,48小时,0.01
814,1275,电话问诊,30.0,10分钟,3.0
815,1276,图文问诊,29.0,48小时,0.01
816,1276,电话问诊,35.0,10分钟,3.5
817,320,,,,
818,321,,,,
819,322,,,,
820,323,,,,
821,324,,,,
822,325,,,,
823,326,,,,
824,327,,,,
825,328,,,,
826,329,,,,
827,330,,,,
828,331,,,,
829,332,,,,
830,333,,,,
831,334,,,,
832,335,,,,
833,336,,,,
834,337,,,,
835,338,,,,
836,339,,,,
837,340,,,,
838,341,,,,
839,342,,,,
840,343,图文问诊,49.0,48小时,0.02
841,343,电话问诊,99.0,10分钟,9.9
842,343,门诊加号,0.0,,
843,344,图文问诊,180.0,48小时,0.06
844,344,电话问诊,200.0,15分钟,13.33
845,344,门诊加号,-1.0,,
846,344,私人医生,1000.0,1个月,0.02
847,345,图文问诊,100.0,48小时,0.03
848,345,电话问诊,120.0,10分钟,12.0
849,345,视频问诊,200.0,15分钟,13.33
850,346,图文问诊,52.0,48小时,0.02
851,347,图文问诊,49.0,48小时,0.02
852,347,电话问诊,69.0,15分钟,4.6
853,347,视频问诊,105.0,15分钟,7.0
854,347,私人医生,199.0,1个月,0.0
855,348,图文问诊,35.0,48小时,0.01
856,348,电话问诊,50.0,10分钟,5.0
857,348,视频问诊,65.0,15分钟,4.33
858,348,私人医生,199.0,1个月,0.0
859,349,图文问诊,35.0,48小时,0.01
860,350,图文问诊,50.0,48小时,0.02
861,350,电话问诊,100.0,15分钟,6.67
862,350,视频问诊,200.0,15分钟,13.33
863,350,私人医生,500.0,1个月,0.01
864,351,图文问诊,50.0,48小时,0.02
865,351,电话问诊,69.0,15分钟,4.6
866,351,视频问诊,79.0,15分钟,5.27
867,351,私人医生,200.0,1个月,0.0
868,352,图文问诊,49.0,48小时,0.02
869,352,电话问诊,49.0,10分钟,4.9
870,353,图文问诊,90.0,48小时,0.03
871,354,图文问诊,49.0,48小时,0.02
872,354,电话问诊,36.0,10分钟,3.6
873,354,视频问诊,25.0,515分钟,0.05
874,355,图文问诊,99.0,48小时,0.03
875,355,电话问诊,150.0,15分钟,10.0
876,355,视频问诊,200.0,15分钟,13.33
877,355,私人医生,239.0,1个月,0.01
878,356,图文问诊,49.0,48小时,0.02
879,356,电话问诊,49.0,10分钟,4.9
880,357,图文问诊,49.0,48小时,0.02
881,358,图文问诊,150.0,48小时,0.05
882,358,私人医生,500.0,1个月,0.01
883,359,图文问诊,180.0,48小时,0.06
884,359,电话问诊,180.0,15分钟,12.0
885,360,图文问诊,50.0,48小时,0.02
886,360,电话问诊,119.0,15分钟,7.93
887,361,图文问诊,49.0,48小时,0.02
888,361,电话问诊,49.0,10分钟,4.9
889,362,电话问诊,119.0,15分钟,7.93
890,363,图文问诊,49.0,48小时,0.02
891,363,电话问诊,49.0,10分钟,4.9
892,364,图文问诊,50.0,48小时,0.02
893,364,电话问诊,50.0,10分钟,5.0
894,364,私人医生,120.0,1个月,0.0
895,365,图文问诊,35.0,48小时,0.01
896,365,电话问诊,35.0,10分钟,3.5
897,365,视频问诊,80.0,10分钟,8.0
898,365,私人医生,200.0,1个月,0.0
899,366,图文问诊,50.0,48小时,0.02
900,366,电话问诊,30.0,15分钟,2.0
901,366,视频问诊,75.0,15分钟,5.0
902,367,图文问诊,79.0,48小时,0.03
903,367,电话问诊,79.0,10分钟,7.9
904,368,图文问诊,120.0,48小时,0.04
905,368,电话问诊,200.0,10分钟,20.0
906,369,图文问诊,30.0,48小时,0.01
907,369,电话问诊,50.0,15分钟,3.33
908,369,私人医生,100.0,1个月,0.0
909,370,图文问诊,49.0,48小时,0.02
910,371,图文问诊,30.0,48小时,0.01
911,371,电话问诊,40.0,10分钟,4.0
912,371,视频问诊,60.0,15分钟,4.0
913,371,私人医生,200.0,1个月,0.0
914,372,电话问诊,49.0,10分钟,4.9
915,373,电话问诊,50.0,15分钟,3.33
916,373,视频问诊,95.0,15分钟,6.33
917,374,图文问诊,19.0,48小时,0.01
918,374,电话问诊,100.0,10分钟,10.0
919,375,私人医生,199.0,1个月,0.0
920,376,私人医生,199.0,30天,0.0
921,377,电话问诊,60.0,15分钟,4.0
922,377,门诊加号,-1.0,,
923,377,视频问诊,150.0,15分钟,10.0
924,377,私人医生,300.0,1个月,0.01
925,378,电话问诊,49.0,10分钟,4.9
926,378,视频问诊,75.0,15分钟,5.0
927,379,电话问诊,150.0,10分钟,15.0
928,379,视频问诊,300.0,15分钟,20.0
929,379,私人医生,1000.0,1个月,0.02
930,380,图文问诊,19.0,48小时,0.01
931,380,电话问诊,19.0,10分钟,1.9
932,381,,,,
933,382,电话问诊,21.0,15分钟,1.4
934,383,,,,
935,384,图文问诊,30.0,48小时,0.01
936,384,电话问诊,50.0,5分钟,10.0
937,385,,,,
938,386,,,,
939,387,图文问诊,19.0,48小时,0.01
940,387,电话问诊,19.0,10分钟,1.9
941,388,图文问诊,19.0,48小时,0.01
942,388,电话问诊,19.0,10分钟,1.9
943,389,图文问诊,19.0,48小时,0.01
944,389,电话问诊,19.0,10分钟,1.9
945,390,,,,
946,391,,,,
947,392,,,,
948,393,,,,
949,394,,,,
950,395,,,,
951,396,专家团队,200.0,,
952,397,,,,
953,398,,,,
954,399,,,,
955,400,,,,
956,401,,,,
957,402,,,,
958,403,,,,
959,404,专家团队,100.0,,
960,405,,,,
961,406,,,,
962,407,,,,
963,408,,,,
964,409,,,,
965,410,,,,
966,411,,,,
967,412,,,,
968,413,,,,
969,414,,,,
970,415,,,,
971,416,,,,
972,417,,,,
973,418,,,,
974,419,,,,
975,420,,,,
976,421,,,,
977,422,,,,
978,423,,,,
979,424,,,,
980,425,,,,
981,426,,,,
982,427,,,,
983,428,,,,
984,429,,,,
985,430,,,,
986,431,,,,
987,432,,,,
988,433,图文问诊,59.0,48小时,0.02
989,433,电话问诊,59.0,15分钟,3.93
990,434,图文问诊,49.0,48小时,0.02
991,434,电话问诊,49.0,10分钟,4.9
992,434,视频问诊,75.0,15分钟,5.0
993,435,电话问诊,20.0,10分钟,2.0
994,435,视频问诊,30.0,15分钟,2.0
995,435,私人医生,100.0,100天,0.0
996,436,图文问诊,49.0,48小时,0.02
997,436,专家团队,100.0,,
998,437,图文问诊,29.9,48小时,0.01
999,437,电话问诊,49.9,10分钟,4.99
1000,437,视频问诊,79.9,15分钟,5.33
1001,438,图文问诊,29.0,48小时,0.01
1002,438,电话问诊,29.0,10分钟,2.9
1003,439,图文问诊,50.0,48小时,0.02
1004,440,图文问诊,99.0,48小时,0.03
1005,440,电话问诊,99.0,15分钟,6.6
1006,441,图文问诊,120.0,48小时,0.04
1007,441,电话问诊,200.0,10分钟,20.0
1008,442,图文问诊,39.0,48小时,0.01
1009,442,电话问诊,45.0,10分钟,4.5
1010,443,图文问诊,25.0,48小时,0.01
1011,443,电话问诊,30.0,10分钟,3.0
1012,444,图文问诊,99.0,48小时,0.03
1013,444,电话问诊,49.0,10分钟,4.9
1014,445,图文问诊,50.0,48小时,0.02
1015,445,电话问诊,50.0,10分钟,5.0
1016,446,图文问诊,36.0,48小时,0.01
1017,447,图文问诊,35.0,48小时,0.01
1018,447,私人医生,300.0,1个月,0.01
1019,448,图文问诊,39.0,48小时,0.01
1020,449,图文问诊,29.0,48小时,0.01
1021,449,专家团队,100.0,,
1022,450,图文问诊,30.0,48小时,0.01
1023,450,电话问诊,75.0,15分钟,5.0
1024,450,视频问诊,75.0,15分钟,5.0
1025,450,私人医生,72.0,1个月,0.0
1026,451,图文问诊,48.0,48小时,0.02
1027,451,电话问诊,49.0,15分钟,3.27
1028,451,私人医生,200.0,1个月,0.0
1029,452,图文问诊,49.0,48小时,0.02
1030,452,电话问诊,100.0,15分钟,6.67
1031,452,视频问诊,100.0,15分钟,6.67
1032,453,图文问诊,50.0,48小时,0.02
1033,453,电话问诊,30.0,10分钟,3.0
1034,454,图文问诊,20.0,48小时,0.01
1035,454,电话问诊,30.0,1510分钟,0.02
1036,454,视频问诊,75.0,15分钟,5.0
1037,455,图文问诊,35.0,48小时,0.01
1038,455,电话问诊,75.0,15分钟,5.0
1039,455,私人医生,200.0,1个月,0.0
1040,456,图文问诊,29.0,48小时,0.01
1041,456,电话问诊,29.0,10分钟,2.9
1042,457,图文问诊,50.0,48小时,0.02
1043,457,电话问诊,100.0,10分钟,10.0
1044,457,私人医生,1000.0,1个月,0.02
1045,458,图文问诊,49.0,48小时,0.02
1046,458,电话问诊,49.0,10分钟,4.9
1047,459,图文问诊,30.0,48小时,0.01
1048,460,图文问诊,49.0,48小时,0.02
1049,460,电话问诊,49.0,10分钟,4.9
1050,460,私人医生,20.0,1个月,0.0
1051,461,图文问诊,19.0,48小时,0.01
1052,462,图文问诊,120.0,48小时,0.04
1053,462,电话问诊,100.0,10分钟,10.0
1054,462,门诊加号,0.0,,
1055,462,私人医生,360.0,1个月,0.01
1056,463,电话问诊,80.0,15分钟,5.33
1057,463,门诊加号,0.0,,
1058,463,视频问诊,50.0,15分钟,3.33
1059,463,专家团队,299.0,,
1060,464,图文问诊,49.0,48小时,0.02
1061,464,电话问诊,49.0,10分钟,4.9
1062,465,图文问诊,40.0,48小时,0.01
1063,466,图文问诊,49.0,48小时,0.02
1064,466,电话问诊,49.0,10分钟,4.9
1065,467,图文问诊,49.0,48小时,0.02
1066,467,电话问诊,50.0,15分钟,3.33
1067,468,图文问诊,49.0,48小时,0.02
1068,468,电话问诊,49.0,10分钟,4.9
1069,468,私人医生,200.0,1个月,0.0
1070,469,图文问诊,49.0,48小时,0.02
1071,469,电话问诊,49.0,10分钟,4.9
1072,470,图文问诊,19.0,48小时,0.01
1073,471,图文问诊,30.0,48小时,0.01
1074,471,电话问诊,50.0,10分钟,5.0
1075,471,视频问诊,29.0,15分钟,1.93
1076,472,图文问诊,50.0,48小时,0.02
1077,472,电话问诊,50.0,10分钟,5.0
1078,473,图文问诊,50.0,48小时,0.02
1079,473,电话问诊,150.0,15分钟,10.0
1080,473,视频问诊,90.0,15分钟,6.0
1081,473,私人医生,2000.0,1个月,0.05
1082,474,图文问诊,50.0,48小时,0.02
1083,474,电话问诊,49.0,10分钟,4.9
1084,474,视频问诊,75.0,15分钟,5.0
1085,474,私人医生,2000.0,1个月,0.05
1086,475,图文问诊,49.0,48小时,0.02
1087,475,电话问诊,49.0,10分钟,4.9
1088,476,图文问诊,25.0,48小时,0.01
1089,476,电话问诊,25.0,10分钟,2.5
1090,477,图文问诊,30.0,48小时,0.01
1091,477,电话问诊,75.0,15分钟,5.0
1092,477,视频问诊,75.0,15分钟,5.0
1093,477,私人医生,300.0,1天,0.21
1094,478,图文问诊,20.0,48小时,0.01
1095,478,电话问诊,20.0,10分钟,2.0
1096,479,图文问诊,25.0,48小时,0.01
1097,479,电话问诊,25.0,10分钟,2.5
1098,480,图文问诊,30.0,48小时,0.01
1099,480,电话问诊,30.0,10分钟,3.0
1100,480,视频问诊,45.0,15分钟,3.0
1101,480,私人医生,120.0,1个月,0.0
1102,481,图文问诊,25.0,48小时,0.01
1103,481,电话问诊,25.0,10分钟,2.5
1104,482,图文问诊,24.0,48小时,0.01
1105,482,私人医生,120.0,1个月,0.0
1106,483,私人医生,222.0,1个月,0.01
1107,484,图文问诊,10.0,48小时,0.0
1108,484,电话问诊,25.0,10分钟,2.5
1109,485,图文问诊,19.0,48小时,0.01
1110,485,电话问诊,19.0,10分钟,1.9
1111,486,图文问诊,20.0,48小时,0.01
1112,486,电话问诊,20.0,10分钟,2.0
1113,487,图文问诊,20.0,48小时,0.01
1114,487,电话问诊,20.0,10分钟,2.0
1115,488,电话问诊,49.0,10分钟,4.9
1116,489,图文问诊,29.0,48小时,0.01
1117,489,电话问诊,59.0,10分钟,5.9
1118,490,电话问诊,50.0,15分钟,3.33
1119,491,电话问诊,20.0,1510分钟,0.01
1120,492,图文问诊,39.0,48小时,0.01
1121,492,电话问诊,99.0,15分钟,6.6
1122,492,门诊加号,0.0,,
1123,492,私人医生,200.0,1个月,0.0
1124,493,电话问诊,49.9,15分钟,3.33
1125,493,视频问诊,59.9,1015分钟,0.06
1126,493,私人医生,95.0,1个月,0.0
1127,494,电话问诊,75.0,15分钟,5.0
1128,495,电话问诊,69.0,10分钟,6.9
1129,496,电话问诊,88.0,10分钟,8.8
1130,497,电话问诊,49.0,10分钟,4.9
1131,498,图文问诊,29.0,48小时,0.01
1132,498,电话问诊,45.0,15分钟,3.0
1133,498,视频问诊,45.0,15分钟,3.0
1134,499,图文问诊,19.0,48小时,0.01
1135,499,电话问诊,19.0,10分钟,1.9
1136,500,图文问诊,19.0,48小时,0.01
1137,500,电话问诊,29.0,10分钟,2.9
1138,500,视频问诊,45.0,15分钟,3.0
1139,501,图文问诊,19.0,48小时,0.01
1140,501,电话问诊,19.0,10分钟,1.9
1141,501,视频问诊,20.0,15分钟,1.33
1142,501,私人医生,30.0,1个月,0.0
1143,502,图文问诊,19.0,48小时,0.01
1144,502,电话问诊,19.0,10分钟,1.9
1145,502,视频问诊,29.0,15分钟,1.93
1146,503,私人医生,1000.0,30天,0.02
1147,504,图文问诊,29.0,48小时,0.01
1148,504,电话问诊,29.0,10分钟,2.9
1149,505,电话问诊,45.0,1020分钟,0.04
1150,505,门诊加号,0.0,,
1151,505,私人医生,200.0,1个月,0.0
1152,506,私人医生,29.0,1天,0.02
1153,507,图文问诊,29.0,48小时,0.01
1154,507,电话问诊,29.0,10分钟,2.9
1155,508,图文问诊,19.0,48小时,0.01
1156,508,电话问诊,19.0,10分钟,1.9
1157,509,图文问诊,19.0,48小时,0.01
1158,509,电话问诊,19.0,10分钟,1.9
1159,510,图文问诊,19.0,48小时,0.01
1160,510,电话问诊,19.0,10分钟,1.9
1161,511,图文问诊,300.0,48小时,0.1
1162,512,图文问诊,19.0,48小时,0.01
1163,512,电话问诊,19.0,10分钟,1.9
1164,513,图文问诊,19.0,48小时,0.01
1165,513,电话问诊,19.0,10分钟,1.9
1166,514,私人医生,99.0,1天,0.07
1167,515,私人医生,3000.0,30天,0.07
1168,516,图文问诊,19.0,48小时,0.01
1169,516,电话问诊,19.0,10分钟,1.9
1170,517,图文问诊,19.0,48小时,0.01
1171,517,电话问诊,19.0,10分钟,1.9
1172,518,电话问诊,19.0,10分钟,1.9
1173,519,,,,
1174,520,,,,
1175,521,,,,
1176,522,图文问诊,19.0,48小时,0.01
1177,523,,,,
1178,524,,,,
1179,525,,,,
1180,526,,,,
1181,527,,,,
1182,528,,,,
1183,529,,,,
1184,530,,,,
1185,531,,,,
1186,532,,,,
1187,533,,,,
1188,534,,,,
1189,535,,,,
1190,536,,,,
1191,537,,,,
1192,538,,,,
1193,539,,,,
1194,540,,,,
1195,541,,,,
1196,542,,,,
1197,543,,,,
1198,544,,,,
1199,545,,,,
1200,546,,,,
1201,547,,,,
1202,548,,,,
1203,549,,,,
1204,550,,,,
1205,551,,,,
1206,552,,,,
1207,553,,,,
1208,554,,,,
1209,555,,,,
1210,556,,,,
1211,557,,,,
1212,558,,,,
1213,559,,,,
1214,560,,,,
1215,561,,,,
1216,562,,,,
1217,563,,,,
1218,564,,,,
1219,565,,,,
1220,566,,,,
1221,567,,,,
1222,568,,,,
1223,569,,,,
1224,570,,,,
1225,571,,,,
1226,572,,,,
1227,573,,,,
1228,574,,,,
1229,575,,,,
1230,576,,,,
1231,577,,,,
1232,578,,,,
1233,579,,,,
1234,580,,,,
1235,581,,,,
1236,582,,,,
1237,583,,,,
1238,584,,,,
1239,585,,,,
1240,586,图文问诊,29.9,48小时,0.01
1241,586,电话问诊,25.0,10分钟,2.5
1242,586,视频问诊,40.0,10分钟,4.0
1243,586,私人医生,200.0,1个月,0.0
1244,587,图文问诊,25.0,48小时,0.01
1245,587,电话问诊,25.0,10分钟,2.5
1246,588,图文问诊,25.0,48小时,0.01
1247,588,电话问诊,30.0,10分钟,3.0
1248,589,视频问诊,119.0,15分钟,7.93
1249,590,图文问诊,30.0,48小时,0.01
1250,590,电话问诊,30.0,10分钟,3.0
1251,591,图文问诊,49.0,48小时,0.02
1252,591,电话问诊,49.0,10分钟,4.9
1253,592,图文问诊,29.0,48小时,0.01
1254,592,电话问诊,29.0,10分钟,2.9
1255,592,私人医生,69.0,1个月,0.0
1256,593,图文问诊,35.0,48小时,0.01
1257,593,电话问诊,119.0,10分钟,11.9
1258,594,电话问诊,200.0,10分钟,20.0
1259,595,图文问诊,25.0,48小时,0.01
1260,595,电话问诊,30.0,15分钟,2.0
1261,595,视频问诊,38.0,15分钟,2.53
1262,595,私人医生,1800.0,1个月,0.04
1263,596,,,,
1264,597,,,,
1265,598,,,,
1266,599,图文问诊,19.0,48小时,0.01
1267,599,电话问诊,19.0,10分钟,1.9
1268,600,电话问诊,50.0,3015分钟,0.02
1269,601,图文问诊,19.0,48小时,0.01
1270,601,电话问诊,19.0,10分钟,1.9
1271,602,,,,
1272,603,,,,
1273,604,,,,
1274,605,,,,
1275,606,,,,
1276,607,,,,
1277,608,,,,
1278,609,,,,
1279,610,,,,
1280,611,,,,
1281,612,,,,
1282,613,,,,
1283,614,,,,
1284,615,,,,
1285,616,图文问诊,25.0,48小时,0.01
1286,616,电话问诊,75.0,15分钟,5.0
1287,616,私人医生,100.0,1个月,0.0
1288,617,图文问诊,35.0,48小时,0.01
1289,617,电话问诊,49.0,10分钟,4.9
1290,617,门诊加号,0.0,,
1291,617,视频问诊,159.0,15分钟,10.6
1292,617,私人医生,299.0,1个月,0.01
1293,618,图文问诊,20.0,48小时,0.01
1294,618,电话问诊,49.0,15分钟,3.27
1295,618,视频问诊,69.0,15分钟,4.6
1296,619,图文问诊,25.0,48小时,0.01
1297,619,电话问诊,25.0,2015分钟,0.01
1298,619,视频问诊,49.0,15分钟,3.27
1299,619,私人医生,388.0,1个月,0.01
1300,620,图文问诊,25.0,48小时,0.01
1301,620,视频问诊,50.0,1015分钟,0.05
1302,620,私人医生,300.0,1个月,0.01
1303,621,电话问诊,75.0,15分钟,5.0
1304,621,视频问诊,75.0,15分钟,5.0
1305,621,私人医生,99.0,1个月,0.0
1306,622,图文问诊,20.0,48小时,0.01
1307,622,电话问诊,75.0,15分钟,5.0
1308,622,视频问诊,99.0,15分钟,6.6
1309,623,图文问诊,25.0,48小时,0.01
1310,623,电话问诊,75.0,15分钟,5.0
1311,623,视频问诊,75.0,15分钟,5.0
1312,624,图文问诊,30.0,48小时,0.01
1313,624,电话问诊,45.0,1510分钟,0.03
1314,624,视频问诊,50.0,15分钟,3.33
1315,624,私人医生,84.0,1个月,0.0
1316,625,图文问诊,20.0,48小时,0.01
1317,625,电话问诊,75.0,15分钟,5.0
1318,625,视频问诊,60.0,15分钟,4.0
1319,625,私人医生,200.0,1个月,0.0
1320,626,图文问诊,39.0,48小时,0.01
1321,626,电话问诊,119.0,15分钟,7.93
1322,626,视频问诊,139.0,15分钟,9.27
1323,626,私人医生,95.0,1个月,0.0
1324,626,专家团队,100.0,,
1325,627,图文问诊,35.0,48小时,0.01
1326,627,电话问诊,35.0,10分钟,3.5
1327,627,视频问诊,119.0,15分钟,7.93
1328,628,图文问诊,39.0,48小时,0.01
1329,628,电话问诊,119.0,15分钟,7.93
1330,628,门诊加号,0.0,,
1331,628,视频问诊,119.0,10分钟,11.9
1332,628,私人医生,95.0,1个月,0.0
1333,629,图文问诊,35.0,48小时,0.01
1334,630,图文问诊,50.0,48小时,0.02
1335,630,电话问诊,60.0,1015分钟,0.06
1336,630,视频问诊,100.0,10分钟,10.0
1337,630,私人医生,20.0,1个月,0.0
1338,631,图文问诊,40.0,48小时,0.01
1339,631,电话问诊,35.0,10分钟,3.5
1340,631,视频问诊,119.0,15分钟,7.93
1341,631,私人医生,80.0,1个月,0.0
1342,632,电话问诊,20.0,10分钟,2.0
1343,633,图文问诊,35.0,48小时,0.01
1344,633,电话问诊,35.0,10分钟,3.5
1345,634,图文问诊,30.0,48小时,0.01
1346,634,电话问诊,40.0,15分钟,2.67
1347,634,视频问诊,75.0,15分钟,5.0
1348,634,私人医生,190.0,1个月,0.0
1349,635,图文问诊,35.0,48小时,0.01
1350,635,电话问诊,60.0,15分钟,4.0
1351,636,图文问诊,49.0,48小时,0.02
1352,636,电话问诊,30.0,1510分钟,0.02
1353,636,视频问诊,80.0,15分钟,5.33
1354,636,私人医生,600.0,1个月,0.01
1355,637,图文问诊,30.0,48小时,0.01
1356,637,电话问诊,9.9,10分钟,0.99
1357,638,图文问诊,49.0,48小时,0.02
1358,638,电话问诊,49.0,10分钟,4.9
1359,639,图文问诊,29.0,48小时,0.01
1360,639,电话问诊,20.0,15分钟,1.33
1361,639,门诊加号,0.0,,
1362,639,视频问诊,30.0,15分钟,2.0
1363,640,图文问诊,49.0,48小时,0.02
1364,640,电话问诊,30.0,1010分钟,0.03
1365,640,私人医生,75.0,3天,0.02
1366,641,图文问诊,35.0,48小时,0.01
1367,641,电话问诊,35.0,10分钟,3.5
1368,642,图文问诊,29.0,48小时,0.01
1369,642,电话问诊,119.0,1510分钟,0.08
1370,643,图文问诊,35.0,48小时,0.01
1371,643,电话问诊,35.0,10分钟,3.5
1372,644,图文问诊,35.0,48小时,0.01
1373,644,电话问诊,40.0,1020分钟,0.04
1374,644,门诊加号,0.0,,
1375,644,视频问诊,75.0,10分钟,7.5
1376,645,图文问诊,30.0,48小时,0.01
1377,645,电话问诊,30.0,15分钟,2.0
1378,646,图文问诊,49.0,48小时,0.02
1379,646,电话问诊,49.0,10分钟,4.9
1380,646,私人医生,3000.0,1个月,0.07
1381,647,图文问诊,29.0,48小时,0.01
1382,647,电话问诊,49.0,15分钟,3.27
1383,648,图文问诊,49.0,48小时,0.02
1384,648,电话问诊,49.0,10分钟,4.9
1385,649,图文问诊,15.0,48小时,0.01
1386,650,图文问诊,49.9,48小时,0.02
1387,650,电话问诊,28.0,15分钟,1.87
1388,650,私人医生,119.0,1个月,0.0
1389,651,图文问诊,48.0,48小时,0.02
1390,651,电话问诊,49.0,10分钟,4.9
1391,652,图文问诊,49.0,48小时,0.02
1392,652,电话问诊,49.0,10分钟,4.9
1393,653,图文问诊,39.0,48小时,0.01
1394,653,电话问诊,49.0,15分钟,3.27
1395,653,视频问诊,59.0,15分钟,3.93
1396,654,图文问诊,20.0,48小时,0.01
1397,654,电话问诊,20.0,15分钟,1.33
1398,655,图文问诊,49.0,48小时,0.02
1399,655,电话问诊,49.0,10分钟,4.9
1400,656,图文问诊,30.0,48小时,0.01
1401,656,电话问诊,75.0,10分钟,7.5
1402,656,视频问诊,75.0,15分钟,5.0
1403,657,图文问诊,50.0,48小时,0.02
1404,658,图文问诊,29.0,48小时,0.01
1405,658,电话问诊,59.0,10分钟,5.9
1406,659,图文问诊,50.0,48小时,0.02
1407,659,私人医生,5000.0,30天,0.12
1408,660,图文问诊,39.0,48小时,0.01
1409,660,电话问诊,39.0,10分钟,3.9
1410,661,图文问诊,49.0,48小时,0.02
1411,661,电话问诊,49.0,10分钟,4.9
1412,662,图文问诊,49.0,48小时,0.02
1413,663,图文问诊,49.0,48小时,0.02
1414,663,电话问诊,80.0,15分钟,5.33
1415,664,图文问诊,30.0,48小时,0.01
1416,664,电话问诊,50.0,15分钟,3.33
1417,665,图文问诊,49.0,48小时,0.02
1418,665,电话问诊,75.0,15分钟,5.0
1419,665,专家团队,100.0,,
1420,666,电话问诊,50.0,15分钟,3.33
1421,666,视频问诊,50.0,15分钟,3.33
1422,666,私人医生,500.0,30天,0.01
1423,667,图文问诊,49.0,48小时,0.02
1424,667,电话问诊,49.0,10分钟,4.9
1425,668,电话问诊,119.0,1520分钟,0.08
1426,669,图文问诊,30.0,48小时,0.01
1427,669,电话问诊,30.0,10分钟,3.0
1428,670,图文问诊,50.0,48小时,0.02
1429,670,电话问诊,75.0,4030分钟,0.02
1430,670,门诊加号,0.0,,
1431,670,视频问诊,20.0,20分钟,1.0
1432,670,私人医生,120.0,1个月,0.0
1433,671,图文问诊,49.0,48小时,0.02
1434,671,电话问诊,49.0,10分钟,4.9
1435,672,图文问诊,19.0,48小时,0.01
1436,672,电话问诊,30.0,15分钟,2.0
1437,672,视频问诊,60.0,15分钟,4.0
1438,672,私人医生,45.0,1个月,0.0
1439,673,图文问诊,49.0,48小时,0.02
1440,673,电话问诊,75.0,15分钟,5.0
1441,673,视频问诊,75.0,15分钟,5.0
1442,673,私人医生,200.0,1个月,0.0
1443,674,图文问诊,19.0,48小时,0.01
1444,674,电话问诊,29.0,1510分钟,0.02
1445,674,私人医生,46.0,1个月,0.0
1446,675,电话问诊,49.0,10分钟,4.9
1447,675,私人医生,5000.0,30天,0.12
1448,676,电话问诊,30.0,15分钟,2.0
1449,676,视频问诊,100.0,15分钟,6.67
1450,676,私人医生,398.0,1个月,0.01
1451,677,图文问诊,10.0,48小时,0.0
1452,677,电话问诊,30.0,15分钟,2.0
1453,677,私人医生,500.0,30天,0.01
1454,678,图文问诊,30.0,48小时,0.01
1455,678,私人医生,300.0,1个月,0.01
1456,679,电话问诊,45.0,15分钟,3.0
1457,680,图文问诊,29.0,48小时,0.01
