274,李兴天,副主任医师,常州市金坛第一人民医院,皮肤科,江苏,99,4.0,4.0,痤疮，银屑病，尖锐湿疣,副主任医师，硕士研究生学历，具有扎实的理论基础及娴熟的手术操作能力，熟练掌握皮肤科常见病多发病的论断及治疗，熟练操作皮肤科门诊液氮冷冻，激光，手术等。,255430.0,0.0,36481.0,47577.0,2020-06-08 11:05:12,95.0,95.0,93.0
275,王红军,主任医师,南通市通州区疾病预防控制中心门诊部,皮肤科,江苏,100,2379.0,0.0,擅长荨麻疹、扁平疣、痤疮，以及淋病、尖锐湿疣等疾病的诊断和治疗。,毕业于扬州大学医学院皮肤病性病专业，从业30余年，曾在中国医学科学院皮肤病研究所、东南大学附属中大医院进修学习，先后在《临床皮肤科杂志》、《皮肤病与性病》等期刊发表论文13篇，具有扎实的理论基础与丰富的临床工作经验。,11945.0,0.0,2389.0,2368.0,2022-07-16 11:18:46,100.0,100.0,98.0
276,徐贺,主治医师,徐州市铜山区驿城社区卫生服务中心,皮肤科,江苏,95,19.0,0.0,痤疮，酒糟鼻，白癜风，银屑病，慢性湿疹，黄褐斑等皮肤病,毕业于徐州医学院，长期从事皮肤科临床工作,693.0,0.0,64.0,20.0,2020-08-03 09:57:12,0.0,0.0,0.0
277,李超,副主任医师,鼓楼曙光医疗美容诊所,皮肤科,江苏,,,0.0,人品好，技术业务好，善于爱心关爱患者，特别善于和患者交流沟通。,青岛大学医学院毕业以后，在公立医院担任科室主任接近30年，曾在知名民营医疗公司工作多年。受到同事和患者的一致好评。,30.0,0.0,0.0,0.0,2025-01-11 09:48:11,,,
278,邢宪乐,副主任医师,南京扬子医院,皮肤科,江苏,100,407.0,0.0,皮炎、湿疹、痤疮、手、足癣、带状疱疹、脱发、银屑病、淋病、梅毒、尖锐湿疣、扁平疣、寻常疣、白癜风、红斑狼疮等自身免疫性疾病及职业性皮肤病的诊断与鉴定。,邢宪乐：毕业于徐州医学院医学系医学专业，副主任医师，皮肤科主任，中华医学会会员，江苏省职业病诊断鉴定专家库专家。,,,,,,,,
在三十多年的临床工作中，先后在本科开展了皮肤真菌镜检、皮肤病理检查、疥虫检查、皮肤斑贴试验、尖锐湿疣醋酸白试验等，并开展了各种皮肤性病的冷冻治疗、激光治疗、微波治疗等多种治疗方法，对皮肤性病的各种常见病（皮炎、湿疹、急、慢性寻麻疹、痤疮、手足癣、体癣、水痘、带状疱疹、梅毒、淋病、尖锐湿疣等）疑难病的治疗有丰富的经验。曾有多篇文章在《中国厂矿医学》杂志发表。,3540,0,337,364,2020-11-30 21:46:00,100,100.0,80.0,,,,,,,,,,
279,廖鸿钢,住院医师,常州丽华医院,皮肤科,江苏,100,80.0,0.0,本人从事皮肤科临床医疗工作近四十年。,本人自大学毕业以来在三甲医院从事皮肤科临床工作。,1010.0,0.0,81.0,1.0,2025-05-27 15:39:12,100.0,100.0,100.0
280,余前,主治医师,无锡怡和妇产医院,皮肤科,江苏,,,0.0,常见皮肤疾病，皮肤抗衰，皮肤美容,十余年皮肤经验，主治皮肤医生，美容主诊,145.0,0.0,0.0,0.0,2025-02-18 15:18:46,,,
281,岳虹,主治医师,中国东方航空江苏有限公司卫生所,皮肤科,江苏,100,3.0,0.0,湿疹，特应性皮炎，荨麻疹等,本科就读中国医科大学，研究生就读中国医科大学附属盛京医院，毕业后于中国东方航空职工医疗中心工作至今。,96.0,0.0,3.0,2.0,2024-09-03 17:15:47,0.0,0.0,0.0
282,周翔,主治医师,泗洪中信医院,皮肤科,江苏,100,4.0,0.0,周翔医师 皮肤科主治医生 皮肤美容主诊医师 师从国内著名皮肤科专家江苏省人民医院皮肤科吴迪主任和岳学状主任。宿迁市医学会第七届皮肤病学分会委员。曾在江苏省人民医院工作进修，擅长银屑病、脱发、荨麻疹、痤疮、湿疹、皮炎、各种癣等常见病的治疗。擅长各类痣、疣、各类良恶性肿瘤、痤疮、雀斑、日光性黑子、黄褐斑等以及皮肤科美容精细缝合减小疤痕手术与光电 注射美容治疗。,周翔医师 皮肤科主治医生 皮肤美容主诊医师 师从国内著名皮肤科专家江苏省人民医院皮肤科吴迪主任和岳学状主任。宿迁市医学会第七届皮肤病学分会委员。曾在江苏省人民医院工作进修，擅长银屑病、脱发、荨麻疹、痤疮、湿疹、皮炎、各种癣等常见病的治疗。擅长各类痣、疣、各类良恶性肿瘤、痤疮、雀斑、日光性黑子、黄褐斑等以及皮肤科美容精细缝合减小疤痕手术与光电 注射美容治疗。,35.0,0.0,4.0,4.0,2025-01-15 10:06:37,0.0,0.0,0.0
283,王志永,主治医师,镇江瑞康医院,皮肤科,江苏,99,1585.0,12.0,大学本科学历，医学学士学位，皮肤科主治医师，江苏省皮肤美容主诊医师，多年来，先后在多家3级医院进修学习，擅长白癜风，银屑病，湿疹，痤疮，特应性皮炎，荨麻疹，血管性皮肤病，结缔组织皮肤病等常见病多发病及疑难杂症的诊断和治疗，还能运用光电治疗手段治疗色素性疾病，血管性皮肤病，光老化，以及面部年轻化的治疗,先后毕业于徐州医科大学临床医学专业和南京中医药大学中医学专业，本科学历，医学学士学位，皮肤科主治医师，江苏医疗美容主诊医师，曾经在新沂市人民医院工作过，现在在江苏大学附属医院和镇江瑞康医院合作的皮肤管理中心工作,11375.0,0.0,1595.0,1508.0,2024-11-17 09:53:44,96.0,95.0,96.0
284,车敦发,主任医师,苏州智媄医疗美容门诊部,皮肤科,江苏,,,0.0,皮肤病，痤疮及玫瑰痤疮等损容性皮肤病，皮肤美容激光，皮肤健康管理与医用护肤品的指导和应用。,第四军医大学毕业，南京军区总医院皮肤科工作20多年，担任科主任十年。主任医师，皮肤美容主诊医师，硕士生导师。发表论文多篇，曾经担任南京市皮肤科学会主任委员等多个学术职务。专注痤疮及玫瑰痤疮等损容性皮肤病，在国际上首次提出痤疮的分性别诊治的一整套新的诊疗理念。,18.0,0.0,0.0,0.0,2024-06-14 10:02:13,,,
285,徐俊峰,主治医师,江阴红房子妇产医院,皮肤科,江苏,100,2568.0,0.0,皮肤病及性病诊疗，损容性皮肤病治疗,蚌埠医学院，本科，临床工作26年，曾在上海同济大学附属同济医院进修学习，擅长皮常见肤病及疑难杂症治疗,20728.0,0.0,2591.0,2560.0,2024-12-16 15:32:13,100.0,100.0,100.0
286,张晓利,主任医师,无锡市第二人民医院,皮肤科,江苏,100,315.0,1.0,擅长过敏性皮肤病如湿疹、特应性皮炎、荨麻疹、面部皮炎等疾病的诊断和治疗。,张晓利，三甲医院过敏科副主任，皮肤科主任医师，医学博士，博士后。美国迈阿密大学访问学者，江苏省333高层次人才，无锡市科技重点人才，医学拔尖人才。任江苏省医学会变态反应学会青年委员，无锡市医学会变态反应学会副主任委员。开设湿疹/特应性皮炎专病门诊、荨麻疹专病门诊，擅长过敏性疾病的诊治。对患者耐心细致，特别注重制定不同患者的个体化诊疗方案。,1968.0,15.0,244.0,103.0,2020-08-14 18:51:01,100.0,100.0,100.0
287,杜素萍,副主任医师,镇江市第一人民医院,皮肤科,江苏,99,164.0,2.0,擅长特应性皮炎、荨麻疹、银屑病、痤疮、白癜风、脱发等常见皮肤病的诊治，及皮肤外科美容手术、良恶性皮肤肿瘤手术及美容激光治疗。,医学硕士 皮肤科副主任医师,,,,,,,,
中国整形美容协会损伤救治康复分会理事,,,,,,,,,,,,,,,,,,
江苏省整形美容协会瘢痕医学分会常务委员,,,,,,,,,,,,,,,,,,
江苏省医师协会皮肤科医师分会外科与物理治疗学组委员,,,,,,,,,,,,,,,,,,
江苏省整形美容协会抗衰老分会委员,,,,,,,,,,,,,,,,,,
镇江市医学会皮肤性病专业委员会委员,,,,,,,,,,,,,,,,,,
擅长特应性皮炎、荨麻疹、银屑病、痤疮、白癜风、脱发等常见皮肤病的诊治，及皮肤外科美容手术、良恶性皮肤肿瘤手术及美容激光治疗。,1134,0,159,146,2024-05-17 14:06:14,80,80.0,80.0,,,,,,,,,,
288,何文丽,主治医师,南京医科大学友谊整形外科医院常州医疗美容门诊部,皮肤科,江苏,,,0.0,擅长损容性皮肤问题，各种色斑，敏感肌，痤疮，疤痕，疣，皮肤松弛老化及私密抗衰。,从事医疗美容十年,,,,,,,,
江西始创医疗美容专业宜春学院本科毕业,,,,,,,,,,,,,,,,,,
临床医疗美容医学专业,,,,,,,,,,,,,,,,,,
擅长各种美容性皮肤问题,176,0,0,0,2025-02-25 15:24:23,,,,,,,,,,,,,
289,左艳红,主治医师,无锡梁溪悦美人医疗美容诊所,皮肤科,江苏,100,3333.0,0.0,擅长皮肤科方面疾病，如痤疮，湿疹，皮炎，黄褐斑，扁平疣，脚气，灰指甲，等等。,毕业于潍坊医学院，西医皮肤科主治主诊医师，中医助理医师，执业中药师。从事皮肤性病及皮肤科医疗美容二十多年。,30186.0,0.0,3337.0,2891.0,2025-03-30 16:02:27,100.0,100.0,100.0
290,田婷,主任医师,常州市第一人民医院,皮肤科,江苏,100,5.0,0.0,擅长过敏性皮肤病，白癜风，银屑病，毛发疾病的诊治和医疗美容,皮肤性病学医学博士，毕业于苏州大学，常州市第一人民医院主任医师,78.0,0.0,3.0,3.0,2020-08-06 07:43:52,0.0,0.0,0.0
291,周浩,住院医师,南京医科大学友谊整形外科医院无锡医疗美容门诊部,皮肤科,江苏,100,3787.0,0.0,待完善,科室常见病,30408.0,0.0,3789.0,3784.0,2025-03-04 17:01:30,100.0,100.0,100.0
292,钱武,主治医师,南京医科大学友谊整形外科医院泰州医疗美容门诊部,皮肤科,江苏,100,2357.0,0.0,常见皮肤科临床疾病，顽固皮炎，慢性顽固湿疹，各种细菌真菌感染，脱发等专科疾病，各种疤痕，斑痕，敏感，痤疮问题肌肤诊断治疗，中胚层美塑治疗。,皮肤科硕士，美容主诊医生，多年医院临床工作经验。常见皮肤科临床疾病，皮炎，湿疹，各种感染，脱发等专科疾病，各种疤痕，斑痕，敏感，痤疮问题肌肤诊断治疗，中胚层美塑治疗。,14316.0,0.0,2375.0,2348.0,2024-12-05 13:41:13,100.0,100.0,100.0
293,汪静,住院医师,艾迩肤卓越医疗美容诊所,皮肤科,江苏,99,176.0,0.0,妇科知识，育儿知识，心理学等等,光电仪器类操作，面部年轻化，日常护理，心理学，,1980.0,0.0,172.0,175.0,2022-11-21 10:03:31,92.0,92.0,96.0
294,杜旭峰,主任医师,无锡市人民医院,皮肤科,江苏,,,0.0,脱发、甲病、皮肤病、性病、皮炎湿疹、荨麻疹、过敏瘙痒、痤疮、银屑病、疱疹、尖锐湿疣、痣、苔藓、紫癜、癣、白斑、白癜风、皮肤肿瘤等皮肤疾病的临床病理、精准诊疗,"医学博士，主任医师，南京医科大学硕士研究生导师。
美国南卡罗来纳医科大学博士后访学，美国毛发研究学会会员，中国抗癌协会皮肤肿瘤病理专委会副主任委员，江苏省医师协会、江苏省医学会皮肤病理学组委员。
国际上首次诊断“弥漫纤维性脱发”，国内首次诊断“雄秃样纤维性脱发”，发表多篇国际、国内主流期刊论文，主持、参与多项市级、国家级科学基金课题项目。",77.0,0.0,0.0,0.0,2020-07-06 10:01:14,,,
295,孙蔚凌,主任医师,江苏省人民医院,皮肤科,江苏,,,0.0,擅长脱发、变态反应性皮肤病（如荨麻疹、药物性皮炎、湿疹）、带状疱疹、痤疮、银屑病等皮肤病及性传播疾病（淋病、梅毒、生殖器疱疹、尖锐湿疣等）的诊断和治疗,医学博士，主任医师，从事本专业临床工作二十年，专业素质高，临床经验丰富，参与多部专业教材、诊疗指南及药物手册的编写，擅长脱发、变态反应性皮肤病（如荨麻疹、药物性皮炎、湿疹）、带状疱疹、痤疮、银屑病等皮肤病及性传播疾病（淋病、梅毒、生殖器疱疹、尖锐湿疣等）的诊断和治疗。现为中华医学会皮肤性病学分会美容学组委员和江苏省医学会皮肤性病学分会美容学组委员。,144.0,2.0,0.0,0.0,2024-08-31 14:19:52,,,
296,李红敏,副主任医师,江苏省中医院,皮肤科,江苏,100,50.0,0.0,特应性皮炎、皮炎湿疹、痤疮、银屑病、色素性皮肤病的中西医结合治疗。,医学博士，副主任医师，硕士研究生导师，江苏省“333高层次人才培养工程”第三层次培养对象。江苏省中西医结合学会皮肤科专业委员会青年委员，江苏省医学会变态反应分会青年委员。擅长特应性皮炎、痤疮、银屑病、皮炎湿疹、色素性皮肤病的中西医结合治疗。擅长皮肤病的各种疑难杂症。,,,,,,,,
2005年-2008年硕士就读于西安交通大学医学院皮肤与性病专业；2009年-2012年博士毕业于北京协和医学院（中国医学科学院）皮肤病研究所；2013年-2015年于南京中医药大学“西学中”研究生课程班研习皮肤病中医治疗。,,,,,,,,,,,,,,,,,,
主持国家自然科学基金项目一项、江苏省自然科学基金项目一项、皮肤病学教育部重点实验室开放课题一项。主持江苏省中医院院级科研课题若干项。发表多篇有影响力的SCI学术论文和中文核心期刊论文。其中，第一作者（或通讯作者）SCI论著5篇，最高影响因子15.487，总引用次数80余次。,301,1,36,50,2023-02-09 15:03:06,100,100.0,100.0,,,,,,,,,,
297,王淼淼,副主任医师,苏州大学附属第一医院,皮肤科,江苏,,,0.0,真菌感染，痤疮，过敏性疾病，银屑病,1983年出生，2005年本科毕业于东南大学医学院，2010年毕业于北京协和医学院医科院皮肤病研究所，获临床医学博士学位，江苏省美容主诊医师，从事皮肤性病学专业临床、教学和科研工作10余年。擅长痤疮等面部美容相关疾病、皮肤真菌等感染相关疾病，过敏性疾病、银屑病以及自身免疫性疾病等，并在疑难和重症皮肤病的治疗方面积累了丰富的临床经验。,126.0,0.0,0.0,0.0,2020-09-02 09:38:38,,,
298,孙卫国,主任医师,淮安市第一人民医院,皮肤科,江苏,100,,0.0,湿疹、皮炎、银屑病、白癜风、梅毒、尖锐湿疣等疾病的诊断和治疗，性传播疾病的预防和治疗方面的咨询。,皮肤病与性病科行政主任，主任医师，南京医科大学硕士生导师，江苏省职业病鉴定专家库成员，江苏省中西医结合协会皮肤病专业委员，江苏省整形美容协会皮肤美容分会委员，中华医学会淮安市皮肤专科副主任委员，淮安市卫健委皮肤专科质控中心主任。2003年-2004年、2014年两次在中国医学科学院皮肤病医院进修学习。有多篇高质量的临床研究论文发表。熟悉皮肤专科常见疾病诊断和治疗。,117.0,0.0,3.0,0.0,2020-08-06 08:01:16,,,
299,薛峤,副主任医师,常熟市第一人民医院,皮肤科,江苏,99,6.0,44.0,希望大家共同努力，早日恢复健康,瘙痒性皮肤病，性病，皮肤美容,669200.0,7.0,66908.0,67882.0,2020-10-04 13:00:59,98.0,99.0,98.0
300,刘娜,主治医师,中国人民解放军东部战区总医院,皮肤科,江苏,100,14.0,0.0,擅长痤疮、湿疹、寻常疣、跖疣、色素痣、体癣等常见皮肤病与性病的诊疗,2018-2021浙江省人民医院专业型硕士研究生,,,,,,,,
2021-至今东部战区总医院秦淮医疗区皮肤科住院医生,342,0,18,13,2023-03-27 10:13:39,100,100.0,100.0,,,,,,,,,,
301,刘彩霞,主治医师,南京市第一医院,皮肤科,江苏,100,8.0,0.0,擅长真菌感染性疾病，扁平疣、尖锐湿疣等病毒感染的综合治疗，脂溢性皮炎、脱发以及损美性皮肤病如痤疮、玫瑰痤疮、黄褐斑、瘢痕等药物、光电的综合治疗。,皮肤科博士，毕业于北京协和医学院 中国医学科学院皮肤病研究所。对皮肤科常见疾病诊治有丰富的临床经验及独到之处，擅长真菌感染性疾病，扁平疣、尖锐湿疣等病毒感染的综合治疗，脂溢性皮炎、脱发以及损美性皮肤病如痤疮、玫瑰痤疮、黄褐斑、瘢痕等药物、光电的综合治疗。,96.0,0.0,8.0,3.0,2020-08-11 09:48:42,0.0,0.0,0.0
302,张添,主治医师,江苏省中医院,皮肤科,江苏,,,0.0,痤疮、黄褐斑等皮肤病的中西医治疗及激光美容,张添，女，江苏省中医院，皮肤科，主治医师，医学硕士。临床擅长痤疮、湿疹、接触性皮炎、特应性皮炎、黄褐斑、寻常型银屑病、脓疱型银屑病、头癣、手癣、足癣、股癣、甲癣等常见皮肤病的中西医结合治疗。,200.0,0.0,0.0,0.0,2020-12-27 15:59:49,,,
303,郭娴菲,主治医师,无锡市人民医院,皮肤科,江苏,,,0.0,擅长多种常见病、少见病的诊断治疗及皮肤影像学诊断。,毕业于南京医科大学，硕士，主治医师，从事皮肤病、性病、皮肤美容，擅长皮肤科多种常见病、少见病的诊断治疗及皮肤影像学诊断。,80.0,0.0,0.0,0.0,2021-07-31 13:16:45,,,
304,吕忠生,副主任医师,南京鼓楼医院集团宿迁医院,皮肤科,江苏,,,0.0,从事皮肤性病临床工作15年，擅长皮肤性病科常见病、多发病及疑难病症的临床诊治，在损容性皮肤病的诊治方面积累了大量的临床经验，例如在痤疮、白癜风、黄褐斑治疗以及修复面部皮肤屏障方面有自己独到的见解。,副主任医师，美容主诊医师，江苏省中西医结合学会皮肤分会银屑病组成员，宿迁市医学会皮肤科专业委员会委员。,144.0,0.0,0.0,0.0,2021-08-31 14:30:15,,,
305,张晓萍,主治医师,苏州大学附属第一医院,皮肤科,江苏,100,14.0,0.0,常见皮肤病，皮肤肿瘤，皮肤病理，毛发,张晓萍 苏州大学附属第一医院皮肤科 主治医师,,,,,,,,
2016年毕业于苏州大学临床医学（本硕连读）,,,,,,,,,,,,,,,,,,
2021年至中国医学科学院皮肤病医院进修病理,,,,,,,,,,,,,,,,,,
专业：主要从事常见皮肤病的诊治及皮肤病理,376,1,19,13,2023-09-19 16:49:08,100,100.0,100.0,,,,,,,,,,
306,马立飞,主治医师,淮安市传染病医院,皮肤科,江苏,99,1.0,71.0,擅长:传染性疾病以及慢性荨麻疹，湿疹，痤疮等皮肤科常见病多发病的诊断与治疗。常见的性病内梅毒艾滋尖锐湿疣，淋病等的诊断与判断。,马立飞，男，皮肤性病科主治医师，毕业于扬州医学院临床专业，淮安市医师协会皮肤性病科分会委员，10余年皮肤病临床经验。,167000.0,2.0,16679.0,14967.0,2023-10-26 11:29:26,99.0,99.0,99.0
307,张静,副主任医师,常熟市第一人民医院,皮肤科,江苏,100,158.0,0.0,常见皮肤病例如荨麻疹，湿疹，皮炎，药物性皮炎，带状疱疹，病毒疣，银屑病，梅毒，淋病等,副主任医师，擅长皮炎、湿疹、荨麻疹、痤疮、疱疹、足癣、股癣、银屑病、梅毒、病毒性疣等皮肤性疾病的诊治,360.0,0.0,27.0,158.0,2021-04-29 11:21:01,0.0,0.0,0.0
308,左爱俊,副主任医师,江苏盛泽医院,皮肤科,江苏,99,1.0,43.0,擅长过敏性皮肤病 感染性皮肤病的诊治以及性传播疾病的诊治 皮肤美容激光方面的问题请耐心等待,皮肤性病学专业毕业 南京医科大学硕士，美容主诊医师,92406.0,0.0,15396.0,15939.0,2020-08-11 10:38:58,97.0,97.0,98.0
309,于跃,主治医师,宿迁市第一人民医院,皮肤科,江苏,99,6740.0,0.0,痤疮青春痘、银屑病、M22光子嫩肤,吉林大学白求恩医学院皮肤病学硕士，副主任医师，在南京医科大学江苏省人民医院进修2年。曾跟随国内顶级专家谢红付教授学习痤疮及玫瑰痤疮的诊治。擅长各种痘痘根治疗法及各种面部皮炎的诊治。,39972.0,0.0,6656.0,6719.0,2019-01-11 11:14:25,97.0,98.0,98.0
310,杨欢,主治医师,苏州市第九人民医院,皮肤科,江苏,99,501.0,0.0,皮肤科常见病，激光美容，皮肤外科,皮肤科从业8年，中国医学科学院皮肤病研究所进修皮肤外科 激光美容,4455.0,0.0,479.0,499.0,2022-12-31 14:27:51,77.0,81.0,81.0
311,夏晓雪,主治医师,南通市通州区人民医院,皮肤科,江苏,100,99.0,0.0,擅长皮肤常见疾病诊疗，熟练操作光电、皮肤外科手术等操作。,硕士研究生毕业，皮肤科工作4年。,854.0,0.0,99.0,97.0,2023-12-24 15:22:41,100.0,100.0,100.0
312,韦芳林,主治医师,无锡市锡山人民医院,皮肤科,江苏,99,3350.0,7.0,擅长痤疮，过敏性皮肤病（湿疹，过敏性皮炎，荨麻疹等），真菌性皮肤病（手足癣，体癣等），毛发疾病等皮肤病,皮肤科主治医师，有丰富的临床诊疗,40304.0,0.0,5013.0,3302.0,2024-05-22 09:50:04,98.0,98.0,98.0
313,浦振,主治医师,泰州市第四人民医院,皮肤科,江苏,100,1.0,0.0,擅长带状疱疹、湿疹、寻麻疹、特应性皮炎、银屑病、白癜风等常见皮肤病的诊治。尤其擅长面部抗衰、年轻化及轮廓打造等美容项目。,主治医师，美容主诊医师，曾于中国医学科学院皮肤病研究医院进修，精通皮外科大部分手术，包括但不限于腋臭、各类色痣及皮肤肿瘤的切除、瘢痕切除与修复等，善于精细缝合。发表相关学术论文数篇，参编《实用外科临床诊治精要》一书，取得外观设计专利证书两项，实用新型专利证书三项。,20.0,0.0,0.0,1.0,2024-11-14 13:34:45,0.0,0.0,0.0
314,严雪妹,主治医师,苏州市中西医结合医院,皮肤科,江苏,100,19.0,0.0,待补充,待补充,147.0,0.0,19.0,18.0,2021-09-14 15:51:52,100.0,100.0,100.0
315,王飞,主治医师,宿迁市第一人民医院,皮肤科,江苏,100,811.0,0.0,痤疮，湿疹，荨麻疹，银屑病，带状疱疹，扁平疣，尖锐湿疣，足癣等,主治医师，硕士研究生,8190.0,0.0,813.0,809.0,2019-01-11 11:14:27,0.0,0.0,0.0
316,龚小俊,主任医师,常州市金坛第一人民医院,皮肤科,江苏,100,1.0,0.0,曾在南京中国医学科学院皮肤病研究所进修，擅长痤疮，荨麻疹，白癜风，银屑病，尖锐湿疣生殖器疱疹梅毒及其他疑难皮肤性病的治疗。,龚小俊，男，副主任医师，1986年毕业于镇江医学院临床医学系，2000年、2001年分别在常州一院、中国协和大学皮肤病医院进修，有较丰富的皮肤病、性病临床工作经验，并对本专业的疑难杂症有一定的研究。,180.0,0.0,1.0,1.0,2020-11-18 12:25:06,0.0,0.0,0.0
317,陈军,副主任医师,常州市金坛第一人民医院,皮肤科,江苏,100,8.0,0.0,常见皮肤病的诊断及治疗，对慢性荨麻疹，带状疱疹及后遗神经痛，性病的诊断治疗要一定研究。,南京医科大学临床医学专业毕业，从事皮肤科临床及教学工作二十余年，发表专业论文多篇。,297.0,0.0,9.0,8.0,2020-11-23 10:14:45,0.0,0.0,0.0
318,高炎,主治医师,新沂市人民医院,皮肤科,江苏,100,1.0,0.0,皮肤病及性病诊疗，建议,从业11年，皮肤病性病专科毕业！,328.0,0.0,11.0,1.0,2020-11-16 16:29:42,0.0,0.0,0.0
319,刘青,住院医师,江苏省中医院,皮肤科,江苏,,,0.0,擅长中西医结合治疗各类皮肤疾病，熟练开展皮肤外科、皮肤美容等治疗。,刘青，女，江苏省中医院，皮肤科，住院医师。主要从事中西医结合治疗皮肤病，如痤疮、黄褐斑、脂溢性皮炎、日光性皮炎、接触性皮炎、湿疹、无色素痣、色素痣等疾病的诊断和治疗。,200.0,0.0,0.0,0.0,2020-12-27 15:37:32,,,
320,陆孟珠,住院医师,宜兴市人民医院,皮肤科,江苏,,,0.0,皮肤科常见病的诊断和治疗，各类皮肤色斑个痤疮的诊断和治疗。,皮肤性病学硕士,280.0,0.0,0.0,0.0,2021-08-19 16:40:18,,,
321,王妮,住院医师,江阴市人民医院,皮肤科,江苏,100,102.0,1.0,擅长皮肤性病科疾病的诊治，如湿疹、寻麻疹等过敏性疾病，水痘、带状疱疹、疣、体股癣、痤疮、脂溢性皮炎等感染性疾病，银屑病、玫瑰糠疹、扁平苔癣等红斑鳞屑性皮肤病，白癜风、雀斑、黄褐斑等色素性疾病，以及梅毒、尖锐湿疣、生殖器疱疹等性传播疾病。,待补充,665.0,0.0,95.0,101.0,2023-03-16 15:30:57,100.0,100.0,100.0
322,房灵,主治医师,无锡市锡山人民医院,皮肤科,江苏,99,7138.0,17.0,性病:生殖器疱疹、梅毒、淋病、艾滋病。病毒性皮肤、湿疣、扁平疣、皮肤附属器疾病、脂溢性皮炎、脱,,,,,,,,,
发、痤疮、皮肤过敏、湿疹、荨麻疹、特应性皮炎、细菌性皮肤病、毛囊炎、色素性皮肤病、白癜风、皮肤肿瘤、基底细胞癌、真菌性皮炎、灰指甲、龟头包皮炎、尿道炎、支原体感染、妊娠合并获得性免疫缺陷综合征、皮脂腺囊肿、湿疹样皮炎、脚癣、龟头炎、银屑病、过敏性紫癜、神经性皮炎、药物性皮炎、面部皮炎、非淋菌性尿道炎,医学博士研究生，从事皮肤科工作9年,78376,0,9768,7018,2022-12-18 11:22:39,99.0,99.0,99,,,,,,,,,
323,蔡云鹏,主治医师,启东市人民医院,皮肤科,江苏,100,34.0,0.0,色素痣，皮肤肿物切除，痤疮，瘢痕，尖锐湿疣等治疗,皮肤外科研究生学历。,160.0,0.0,15.0,30.0,2020-01-31 17:48:32,0.0,0.0,0.0
324,陈绅,主治医师,泰兴市济川街道燕头社区卫生服务中心,皮肤科,江苏,99,5.0,4.0,擅长各类皮炎，湿疹，痤疮，急慢性荨麻疹，黄褐斑，银屑病，斑秃，脂溢性脱发，尖锐湿疣，梅毒等,从业15年，毕业于扬州大学临床医学专业。,422464.0,0.0,60337.0,56728.0,2024-09-02 14:03:30,99.0,99.0,99.0
325,刘小青,住院医师,苏州市独墅湖医院,皮肤科,江苏,,,0.0,皮肤科常见疾病,待补充,16.0,0.0,0.0,0.0,2022-10-14 09:45:49,,,
326,李雪芳,主治医师,常州市金坛第一人民医院,皮肤科,江苏,,,0.0,皮肤性病科常见病多发病。,北京中医药大本科毕业。工作25年余。,10.0,0.0,0.0,0.0,2020-12-15 14:50:50,,,
327,沈云,住院医师,苏州大学附属第二医院,皮肤科,江苏,100,41.0,0.0,皮肤病、性病,待补充,630.0,0.0,44.0,39.0,2023-12-21 10:17:04,0.0,0.0,0.0
328,李亚茜,住院医师,徐州市第一人民医院,皮肤科,江苏,,,0.0,皮炎湿疹，银屑病，带状疱疹，皮肤真菌感染等,硕士研究生,126.0,0.0,0.0,0.0,2021-08-26 15:40:10,,,
329,李兴春,主治医师,南京秦淮圣贝门诊部,皮肤科,江苏,99,161.0,0.0,主治医生，临床经验丰富。尤其对复发性尖锐湿疣，顽固性生殖器疣有丰富的临床经验。,,,,,,,,,
 《中国性科学》学术刊2021发表研究论文：儿童尖锐湿疣的外洗新疗法1例报告,,,,,,,,,,,,,,,,,,
《中国性科学》学术刊2019发表研究论文：使用专利中药处方治疗一例巨大型肛周尖锐湿疣,尖锐湿疣，尤其对复发性尖锐湿疣，顽固性生殖器疣有丰富的临床经验。,1971,300,214,147,2021-12-11 09:55:16,83.0,83.0,83,,,,,,,,,
330,马小玲,副主任医师,苏州瑞金门诊部,皮肤科,江苏,,,0.0,擅长白癜风的综合诊断、分型分色分白斑年龄阶段来诊治，痤疮、青春痘皮肤方面的治疗。,"马小玲，女，副主任医师，毕业于南京东南大学医学院，入选江苏省皮肤病专家库,是中国皮肤病学会会员、江苏皮肤病学会委员，曾在多个国家级专业期刊上发表多篇论文，连续多年荣获卫生系统优秀工作者奖。从事皮肤病专业近三十年，尤其在白癜风研究课题暨治疗领域享有盛誉，具有较扎实的中西医理论基础与丰富的临床经验，多年深入对皮肤内分泌与免疫学机制对白癜风的影响研究领域。
在白癜风根治和阻断复发，以及熟练运用新一代308准分子激光祛除各类型白癜风，独到有效的的治疗方案，受到了过万白癜风患者的肯定和称赞。",24.0,0.0,0.0,0.0,2022-02-12 15:20:15,,,
331,瞿艳华,主任医师,南通市通州区疾病预防控制中心门诊部,皮肤科,江苏,99,7.0,57.0,皮炎、湿疹、痤疮、白癜风、斑秃、脂溢性脱发、酒渣鼻、头癣、甲癣、银屑病、单纯疱疹、带状疱疹、丹毒、脓疱疮、病毒疣、梅毒等。,主任医师，就职于江苏省南通市通州区疾病预防控制中心皮肤病防治所，从事皮肤病性病防治工作二十余年，对常见皮肤病性病的诊断和治疗具有丰富的临床经验。,649377.0,0.0,72150.0,73182.0,2020-12-13 13:38:44,99.0,99.0,98.0
