3568,493,S***a,,健康咨询,2024-04-11,较差,非常满意,满意,5.0
3569,493,找***个,,图文咨询,2024-04-11,非常满意,非常满意,非常满意,5.0
3570,493,_***_,,健康咨询,2024-04-08,非常满意,非常满意,满意,5.0
3571,493,y***a,,健康咨询,2024-04-08,非常满意,非常满意,满意,5.0
3572,493,t***o,,健康咨询,2024-04-08,非常满意,非常满意,满意,5.0
3573,493,左***萌,,健康咨询,2024-04-06,非常满意,非常满意,非常满意,5.0
3574,493,谁***啊,,健康咨询,2024-04-06,非常满意,非常满意,非常满意,5.0
3575,493,j***9,,健康咨询,2024-04-04,非常满意,满意,非常满意,5.0
3576,493,如***癌,,健康咨询,2024-04-03,一般,非常满意,一般,5.0
3577,493,j***6,,健康咨询,2024-04-01,非常满意,非常满意,非常满意,5.0
3578,493,j***w,,健康咨询,2024-04-01,一般,非常满意,非常满意,5.0
3579,494,S***P,好,健康咨询,2022-11-03,非常满意,非常满意,非常满意,5.0
3580,494,2***9,,健康咨询,2022-11-08,非常满意,非常满意,非常满意,5.0
3581,494,k***2,,健康咨询,2022-11-08,非常满意,非常满意,非常满意,5.0
3582,494,丶***白,,健康咨询,2022-11-03,非常满意,非常满意,非常满意,5.0
3583,495,j***l,很不错啊,健康咨询,2024-08-15,,满意,满意,5.0
3584,495,u***t,解除了疑惑！,健康咨询,2024-07-27,,满意,非常满意,5.0
3585,495,5***l,很好,健康咨询,2024-07-05,,非常满意,非常满意,5.0
3586,495,j***k,很棒,健康咨询,2024-07-04,,非常满意,非常满意,5.0
3587,495,m***g,谢谢医生诊断以及建议,健康咨询,2024-06-20,,非常满意,非常满意,5.0
3588,495,新***玲,好,健康咨询,2024-06-14,,非常满意,非常满意,5.0
3589,495,j***h,满意,健康咨询,2024-01-05,,非常满意,非常满意,5.0
3590,495,j***w,医生很好！,健康咨询,2023-09-28,,非常满意,一般,5.0
3591,495,j***6,医生认真负责,健康咨询,2023-08-16,,非常满意,满意,5.0
3592,495,东***歌,非常棒,健康咨询,2023-07-20,,非常满意,满意,5.0
3593,495,楠***城,非常好,健康咨询,2023-07-07,,非常满意,非常满意,5.0
3594,495,j***9,很有耐心的解答了疑问，回答也很快速,健康咨询,2023-06-12,,非常满意,非常满意,5.0
3595,495,j***z,很好，谢谢,健康咨询,2023-07-23,,非常满意,满意,5.0
3596,495,小***主,认真负责,健康咨询,2023-07-01,,非常满意,非常满意,5.0
3597,495,j***n,耐心细致回复神速,健康咨询,2023-09-30,,满意,满意,5.0
3598,495,d***3,满意,健康咨询,2023-11-21,,非常满意,满意,5.0
3599,495,j***i,比较专业，尽职尽责,健康咨询,2023-10-18,,非常满意,满意,5.0
3600,495,孙***程,好,健康咨询,2023-08-12,,非常满意,非常满意,5.0
3601,495,j***a,比较会耐心的解答,健康咨询,2023-08-04,,非常满意,满意,5.0
3602,495,_***忆,好,健康咨询,2024-06-18,,非常满意,非常满意,5.0
3603,495,j***t,很好,健康咨询,2023-12-11,,非常满意,满意,5.0
3604,495,o***o,好,健康咨询,2023-11-19,,非常满意,满意,5.0
3605,495,t***3,很好，很专业,健康咨询,2023-09-24,,非常满意,非常满意,5.0
3606,495,三***鼠,有问必答,健康咨询,2023-09-09,,满意,一般,5.0
3607,495,水***1,专业,健康咨询,2023-07-14,,非常满意,非常满意,5.0
3608,495,j***g,还可以,健康咨询,2025-04-17,,非常满意,一般,5.0
3609,495,j***m,回答及时,健康咨询,2024-06-17,,满意,满意,5.0
3610,495,j***h,有问必答 细心,健康咨询,2024-02-06,,非常满意,非常满意,5.0
3611,495,j***x,很专业,健康咨询,2023-11-28,,非常满意,一般,5.0
3612,495,j***2,医生给了回复，可以,健康咨询,2023-11-02,,非常满意,非常满意,5.0
3613,495,j***f,好,健康咨询,2023-10-28,,非常满意,满意,5.0
3614,495,x***7,好评,健康咨询,2023-09-04,,非常满意,满意,5.0
3615,495,l***r,姚大夫很细心，非常专业！,健康咨询,2025-07-26,非常满意,非常满意,非常满意,5.0
3616,495,余***石,回复快，讲解清楚明了！,图文咨询,2025-07-23,非常满意,非常满意,一般,5.0
3617,495,u***8,非常满意,健康咨询,2025-07-21,非常满意,非常满意,一般,5.0
3618,495,最***贝,医生特别耐心 非常专业,健康咨询,2025-07-20,非常满意,非常满意,满意,5.0
3619,495,D***q,非常满意，诊断准确,健康咨询,2025-07-19,非常满意,非常满意,一般,5.0
3620,495,j***1,好,健康咨询,2025-07-19,非常满意,非常满意,非常满意,5.0
3621,495,j***b,回复及时，态度很好。,健康咨询,2025-07-19,非常满意,非常满意,满意,5.0
3622,495,t***i,很好的医生回复快，很亲切,健康咨询,2025-07-18,非常满意,非常满意,一般,5.0
3623,495,6***8,回复神速，开的药也不贵，好医生,图文咨询,2025-07-17,非常满意,满意,非常满意,5.0
3624,495,j***n,老师，想在多问一句，需要用点红霉素软膏或者莫匹罗星软膏吗？,健康咨询,2025-07-17,非常满意,非常满意,满意,5.0
3625,495,丘***麻,非常满意,健康咨询,2025-07-16,非常满意,非常满意,一般,5.0
3626,495,脑***一,好,健康咨询,2025-07-13,非常满意,非常满意,非常满意,5.0
3627,495,j***p,医生接诊快，通过症状定位病情准确，期待用药后效果明显。,图文咨询,2025-07-12,非常满意,非常满意,非常满意,5.0
3628,495,寄***子,很及时，半小时内收到一个药了感觉好一点，还有一个需要明天到了,图文咨询,2025-07-10,非常满意,非常满意,满意,5.0
3629,495,G***x,回答迅速，方案明确,健康咨询,2025-07-09,非常满意,非常满意,满意,5.0
3630,495,u***t,医生服务很好，很满意,健康咨询,2025-07-07,非常满意,非常满意,一般,5.0
3631,495,l***6,很好,健康咨询,2025-07-04,非常满意,非常满意,满意,5.0
3632,495,山***雅,看一下吃完药的效果再反馈,图文咨询,2025-07-04,非常满意,非常满意,非常满意,5.0
3633,496,,,,,,,,
3634,497,,,,,,,,
3635,498,,,,,,,,
3636,499,,,,,,,,
3637,500,,,,,,,,
3638,501,j***j,,视频咨询,2025-07-07,非常满意,非常满意,非常满意,5.0
3639,501,z***e,,视频咨询,2025-04-01,非常满意,非常满意,非常满意,5.0
3640,501,7***v,,视频咨询,2025-03-01,非常满意,非常满意,满意,5.0
3641,501,r***l,,图文咨询,2025-06-12,非常满意,非常满意,非常满意,4.0
3642,502,i***4,很好，好评。,图文咨询,2025-07-25,非常满意,非常满意,非常满意,5.0
3643,503,j***j,,图文咨询,2022-03-02,,非常满意,非常满意,5.0
3644,503,j***低,,图文咨询,2022-01-23,非常满意,非常满意,一般,5.0
3645,504,,,,,,,,
3646,505,j***i,,图文咨询,2021-09-26,,非常满意,一般,5.0
3647,505,j***e,,图文咨询,2021-10-04,,非常差,非常差,1.0
3648,505,X***J,,图文咨询,2021-11-29,,非常满意,非常满意,5.0
3649,505,j***-,,图文咨询,2021-11-21,非常满意,非常满意,满意,5.0
3650,505,j***z,,图文咨询,2021-09-27,,非常满意,一般,5.0
3651,506,三***六,给我推荐多西环素不说有副作用，让我要吐死,,2023-10-31,一般,满意,较差,3.0
3652,506,琦***干,不怎么样,图文咨询,2022-12-14,一般,非常差,非常差,1.0
3653,507,,,,,,,,
3654,508,e***1,非常专业的医生，美丽又善良的医生对我们的问题都很有耐心的回答且给予很关切的治疗意见。非常棒的一个皮肤科医生。,图文咨询,2025-04-01,非常满意,非常满意,一般,5.0
3655,509,,,,,,,,
3656,510,,,,,,,,
3657,511,,,,,,,,
3658,512,,,,,,,,
3659,513,,,,,,,,
3660,514,,,,,,,,
3661,515,o***3,挺好,图文咨询,2022-05-29,,非常满意,满意,5.0
3662,516,j***b,,图文咨询,2024-11-12,非常满意,非常满意,非常满意,5.0
3663,516,j***y,,图文咨询,2024-11-12,非常满意,非常满意,非常满意,5.0
3664,516,j***o,,图文咨询,2024-11-11,,非常满意,满意,5.0
3665,516,j***i,,图文咨询,2024-11-10,非常满意,非常满意,满意,5.0
3666,516,j***g,,图文咨询,2024-11-10,,非常满意,一般,5.0
3667,516,j***k,,图文咨询,2024-11-10,非常满意,非常满意,一般,5.0
3668,516,j***1,,图文咨询,2024-11-09,非常满意,非常满意,非常满意,5.0
3669,516,j***z,,图文咨询,2024-11-09,非常满意,非常满意,满意,5.0
3670,516,j***n,,图文咨询,2024-11-09,,非常满意,满意,5.0
3671,516,读***士,,图文咨询,2024-11-08,非常满意,非常满意,一般,5.0
3672,516,j***8,,图文咨询,2024-11-08,非常满意,非常满意,非常满意,5.0
3673,516,j***e,,图文咨询,2024-11-08,非常满意,非常满意,一般,5.0
3674,516,袁***营,,图文咨询,2024-11-08,非常满意,非常满意,满意,5.0
3675,516,j***g,,图文咨询,2024-11-07,非常满意,非常满意,满意,5.0
3676,516,j***x,,图文咨询,2024-11-07,非常满意,非常满意,非常满意,5.0
3677,516,j***i,,图文咨询,2024-11-06,,非常满意,满意,5.0
3678,516,甜***e,,图文咨询,2024-11-06,非常满意,非常满意,非常满意,5.0
3679,516,卟***風,,图文咨询,2024-11-06,非常满意,非常满意,非常满意,5.0
3680,516,j***t,,图文咨询,2024-11-06,非常满意,非常满意,非常满意,5.0
3681,516,j***l,,图文咨询,2024-11-06,非常满意,非常满意,非常满意,5.0
3682,516,j***k,,图文咨询,2024-11-05,非常满意,非常满意,一般,5.0
3683,516,月***e,,图文咨询,2024-11-05,非常满意,非常满意,满意,5.0
3684,516,j***y,,图文咨询,2024-11-04,非常满意,非常满意,满意,5.0
3685,516,S***运,,图文咨询,2024-11-04,非常满意,非常满意,满意,5.0
3686,516,j***7,,图文咨询,2024-11-04,非常满意,非常满意,满意,5.0
3687,516,j***4,,图文咨询,2024-11-02,满意,非常满意,一般,5.0
3688,516,j***j,,图文咨询,2024-11-02,非常满意,非常满意,非常满意,5.0
3689,516,j***s,,图文咨询,2024-11-02,,非常满意,非常满意,5.0
3690,516,v***t,,图文咨询,2024-11-02,非常满意,非常满意,非常满意,5.0
3691,516,j***x,,图文咨询,2024-10-31,非常满意,非常满意,满意,5.0
3692,516,j***k,,图文咨询,2024-10-31,非常满意,非常满意,一般,5.0
3693,516,u***n,,图文咨询,2024-10-31,非常满意,满意,满意,5.0
3694,516,j***a,,图文咨询,2024-10-31,非常满意,非常满意,非常满意,5.0
3695,516,s***4,,图文咨询,2024-10-30,非常满意,非常满意,满意,5.0
3696,516,j***r,,图文咨询,2024-10-30,非常满意,非常满意,非常满意,5.0
3697,516,j***x,,图文咨询,2024-10-30,非常满意,非常满意,满意,5.0
3698,516,清***1,,图文咨询,2024-10-29,非常满意,非常满意,满意,5.0
3699,516,5***5,,图文咨询,2024-10-29,非常满意,非常满意,满意,5.0
3700,516,j***a,,图文咨询,2024-10-29,非常满意,非常满意,一般,5.0
3701,516,j***p,,图文咨询,2024-10-29,,非常满意,满意,5.0
3702,516,j***h,,图文咨询,2024-10-28,非常满意,非常满意,非常满意,5.0
3703,516,知***笑,,图文咨询,2024-10-28,非常满意,满意,满意,5.0
3704,516,j***l,,图文咨询,2024-10-28,,非常满意,满意,5.0
3705,516,峰***9,,图文咨询,2024-10-28,非常满意,非常满意,满意,5.0
3706,516,j***o,,图文咨询,2024-10-28,非常满意,非常满意,一般,5.0
3707,516,心***侍,,图文咨询,2024-10-27,非常满意,非常满意,满意,5.0
3708,516,2***m,,图文咨询,2024-10-27,非常满意,非常满意,满意,5.0
3709,516,T***3,,图文咨询,2024-10-26,非常满意,非常满意,一般,5.0
3710,516,泠***汰,,图文咨询,2024-10-26,非常满意,满意,一般,5.0
3711,516,雨***3,,图文咨询,2024-10-25,非常满意,非常满意,一般,5.0
3712,517,y***i,非常好！！！,图文咨询,2025-05-19,非常满意,满意,满意,5.0
3713,517,j***e,谢谢唐医生,图文咨询,2025-05-04,非常满意,非常满意,非常满意,5.0
3714,517,k***0,,图文咨询,2025-07-20,非常满意,非常满意,满意,5.0
3715,517,j***f,,图文咨询,2025-07-20,满意,非常满意,满意,5.0
3716,517,6***8,,图文咨询,2025-07-20,满意,非常满意,一般,5.0
3717,517,何***5,,图文咨询,2025-07-09,非常满意,非常满意,非常满意,5.0
3718,517,n***r,,图文咨询,2025-07-04,非常满意,非常满意,满意,5.0
3719,517,河***3,,图文咨询,2025-06-28,,非常满意,非常满意,5.0
3720,517,j***a,,图文咨询,2025-06-28,,非常满意,非常满意,5.0
3721,517,o***o,,图文咨询,2025-06-28,非常满意,非常满意,非常满意,5.0
3722,517,0***v,,图文咨询,2025-06-27,非常满意,非常满意,非常满意,5.0
3723,517,E***o,,图文咨询,2025-06-18,非常满意,非常满意,满意,5.0
3724,517,2***j,,图文咨询,2025-06-17,非常满意,非常满意,满意,5.0
3725,517,f***l,,图文咨询,2025-06-17,,非常满意,非常满意,5.0
3726,517,j***k,,图文咨询,2025-06-17,满意,非常满意,满意,5.0
3727,517,泗***犬,,图文咨询,2025-06-03,非常满意,非常满意,非常满意,5.0
3728,517,c***r,,图文咨询,2025-06-02,非常满意,非常满意,满意,5.0
3729,517,j***t,,图文咨询,2025-05-27,满意,非常满意,满意,5.0
3730,517,e***Q,,图文咨询,2025-05-27,非常满意,非常满意,非常满意,5.0
3731,517,j***k,,图文咨询,2025-05-19,非常满意,非常满意,非常满意,5.0
3732,517,L***o,,图文咨询,2025-05-19,非常满意,非常满意,满意,5.0
3733,517,j***t,,图文咨询,2025-05-19,非常满意,非常满意,一般,5.0
3734,517,j***W,,图文咨询,2025-05-14,非常满意,非常满意,一般,5.0
3735,517,j***h,,图文咨询,2025-05-12,满意,非常满意,满意,5.0
3736,517,j***b,,图文咨询,2025-05-12,非常满意,非常满意,满意,5.0
3737,517,j***d,,图文咨询,2025-05-12,非常满意,非常满意,满意,5.0
3738,517,q***j,,图文咨询,2025-05-11,非常满意,满意,一般,5.0
3739,517,j***s,,图文咨询,2025-05-11,非常满意,非常满意,满意,5.0
3740,517,叶***庄,,图文咨询,2025-05-10,非常满意,满意,满意,5.0
3741,517,j***r,,图文咨询,2025-05-10,非常满意,非常满意,满意,5.0
3742,517,u***2,,图文咨询,2025-05-10,非常满意,非常满意,非常满意,5.0
3743,517,y***2,,图文咨询,2025-05-10,非常满意,非常满意,非常满意,5.0
3744,517,t***v,,图文咨询,2025-05-10,非常满意,非常满意,满意,5.0
3745,517,j***h,,图文咨询,2025-05-09,,非常满意,满意,5.0
3746,517,u***o,,图文咨询,2025-05-09,,非常满意,满意,5.0
3747,517,小***2,,图文咨询,2025-05-07,非常满意,非常满意,满意,5.0
3748,517,恶***7,,图文咨询,2025-05-07,非常满意,非常满意,非常满意,5.0
3749,517,j***6,,图文咨询,2025-05-06,非常满意,非常满意,非常满意,5.0
3750,517,u***2,,图文咨询,2025-05-06,非常满意,非常满意,非常满意,5.0
3751,517,S***7,,图文咨询,2025-05-05,非常满意,非常满意,满意,5.0
3752,517,j***r,,图文咨询,2025-05-04,非常满意,满意,非常满意,5.0
3753,517,3***8,,图文咨询,2025-05-04,非常满意,非常满意,一般,5.0
3754,517,j***d,,图文咨询,2025-05-04,非常满意,非常满意,满意,5.0
3755,517,j***g,,图文咨询,2025-05-04,非常满意,非常满意,非常满意,5.0
3756,517,z***o,,图文咨询,2025-05-04,非常满意,非常满意,一般,5.0
3757,517,u***5,,图文咨询,2025-05-02,非常满意,非常满意,满意,5.0
3758,517,j***y,,图文咨询,2025-05-01,满意,非常满意,满意,5.0
3759,517,赵***学,,图文咨询,2025-04-29,非常满意,非常满意,非常满意,5.0
3760,517,T***9,,图文咨询,2025-04-28,非常满意,非常满意,非常满意,5.0
3761,517,-***-,,图文咨询,2025-04-26,非常满意,非常满意,非常满意,5.0
3762,518,,,,,,,,
3763,519,,,,,,,,
3764,520,,,,,,,,
3765,521,,,,,,,,
3766,522,,,,,,,,
3767,523,,,,,,,,
3768,524,,,,,,,,
3769,525,,,,,,,,
3770,526,,,,,,,,
3771,527,,,,,,,,
3772,528,慧***4,全程无回复,图文咨询,2023-01-19,非常差,非常差,非常差,1.0
3773,528,N***W,压根收了钱不搭理人的直接不回复消息,图文咨询,2023-01-12,非常差,非常差,非常差,1.0
3774,528,j***凉,全程无回复,图文咨询,2022-12-27,非常差,非常差,非常差,1.0
3775,528,w***0,请医生没有时间答复患者就不要接单，接了单又不回复,图文咨询,2022-12-26,非常差,非常差,非常差,1.0
3776,528,唯***柔,没人理财可惜我一个大饼钱,图文咨询,2022-12-20,非常差,非常差,非常差,1.0
3777,528,j***n,根本没有回复啊,图文咨询,2022-12-14,,非常差,非常差,1.0
3778,528,春***都,根本没有任何回复，时间到了就结束了，太差劲了。没时间就不要接问诊。,图文咨询,2022-10-30,非常差,非常差,非常差,1.0
3779,528,A***e,,图文咨询,2023-02-21,,非常满意,一般,5.0
3780,529,q***0,专业，耐心！,图文咨询,2023-05-31,非常满意,非常满意,满意,5.0
3781,529,j***F,李医生很专业.好评！,图文咨询,2023-05-21,非常满意,非常满意,一般,5.0
3782,529,你***吗,医生很专业，很靠谱。,图文咨询,2023-05-02,非常满意,非常满意,满意,5.0
3783,529,5***6,谢谢李医生清晰的规划和预期解释。,,,,,,
非常赞同你说的：每一次咱们认真做，效果根据皮肤恢复情况顺其自然。,,,,,,,,,
我先认真吃异维A酸，做一次试试看。,图文咨询,2023-03-24,非常满意,满意,满意,5,,,
3784,529,j***l,不大行，判断潦草，不负责任，我只是说我的客观感受为什么不行,图文咨询,2023-11-18,非常差,非常差,非常差,1.0
3785,529,薄***C,,图文咨询,2023-11-28,非常满意,非常满意,一般,5.0
3786,529,j***7,,图文咨询,2023-10-05,非常满意,非常满意,满意,5.0
3787,529,j***u,,图文咨询,2023-08-04,非常满意,非常满意,一般,5.0
3788,529,A***o,,图文咨询,2023-06-23,,非常满意,非常满意,5.0
3789,529,j***1,,图文咨询,2023-06-04,非常满意,非常满意,非常满意,5.0
3790,529,p***鞋,,图文咨询,2023-05-24,非常满意,非常满意,满意,5.0
3791,529,j***5,,图文咨询,2023-05-15,,非常满意,满意,5.0
3792,529,j***0,,图文咨询,2023-05-05,非常满意,非常满意,满意,5.0
3793,529,u***h,,图文咨询,2023-05-04,非常满意,非常满意,一般,5.0
3794,529,j***w,,图文咨询,2023-04-12,满意,非常满意,满意,5.0
3795,529,j***x,,图文咨询,2023-04-01,非常满意,非常满意,非常满意,5.0
3796,529,Y***k,,图文咨询,2023-03-04,非常满意,非常满意,满意,5.0
3797,530,j***5,大夫根本没回复，白花钱,健康咨询,2022-04-14,非常差,非常差,非常差,1.0
3798,530,j***j,,图文咨询,2019-04-16,,非常差,非常差,1.0
3799,530,飘***星,,图文咨询,2021-12-22,,非常满意,满意,5.0
3800,531,张***友,非常好,健康咨询,2022-01-05,,非常满意,满意,5.0
3801,531,j***e,谢谢医生回答,健康咨询,2021-12-28,,非常满意,一般,5.0
3802,531,j***d,非常感谢！,健康咨询,2021-12-17,,非常满意,非常满意,5.0
3803,531,6***f,非常满意,图文咨询,2021-12-05,,非常满意,满意,5.0
3804,531,j***r,非常感谢,图文咨询,2021-11-07,,非常满意,一般,5.0
3805,531,c***7,非常棒,图文咨询,2021-11-06,,非常满意,满意,5.0
3806,531,j***6,谢谢,图文咨询,2021-10-27,,非常满意,非常满意,5.0
3807,531,j***8,好,图文咨询,2021-08-31,,非常满意,满意,5.0
3808,531,x***i,非常感谢,图文咨询,2021-08-23,,非常满意,一般,5.0
3809,531,j***e,非常满意,图文咨询,2021-07-31,,非常满意,非常满意,5.0
3810,531,q***0,非常感谢,图文咨询,2021-07-29,,非常满意,满意,5.0
3811,531,j***a,非常满意,图文咨询,2021-06-18,,非常满意,非常满意,5.0
3812,531,n***c,白衣天使,图文咨询,2021-06-16,,非常满意,满意,5.0
3813,531,穷***口,好医生,图文咨询,2021-04-08,,非常满意,一般,5.0
3814,531,学***息,谢谢。新年好。妙手仁心。,图文咨询,2021-02-25,,非常满意,非常满意,5.0
3815,531,j***c,谢谢,图文咨询,2021-01-09,,非常满意,非常满意,5.0
3816,531,j***i,怡禾医疗的医生，非常赞！,图文咨询,2021-01-04,,非常满意,非常满意,5.0
3817,531,祝***哥,很好，满意，不错！,图文咨询,2020-12-26,,满意,满意,5.0
3818,531,z***人,很好,图文咨询,2020-12-21,,非常满意,满意,5.0
3819,531,j***p,服务好,图文咨询,2020-12-15,,非常满意,满意,5.0
3820,531,j***f,OK非常好,图文咨询,2020-12-11,,满意,非常满意,5.0
3821,531,1***5,认真负责，解答透彻，十分满意,图文咨询,2020-12-01,,非常满意,非常满意,5.0
3822,531,j***n,十专业的好医生。,图文咨询,2020-11-19,,非常满意,非常满意,5.0
3823,531,j***2,极好极好的极好的极好极好的极好的的极好极好的极好的的极好极好的极好的极好极好的极好的极好极好的极好的,图文咨询,2020-10-12,,非常满意,满意,5.0
3824,531,u***s,医术高超！和蔼可亲，平易近人！,图文咨询,2020-09-13,,非常满意,满意,5.0
3825,531,u***v,100分,图文咨询,2020-08-30,,非常满意,非常满意,5.0
3826,531,j***天,非常好。,图文咨询,2020-08-23,,非常满意,非常满意,5.0
3827,531,1***u,非常感谢！,图文咨询,2020-08-02,,满意,一般,5.0
3828,531,j***b,医生非常好，感谢，以后还来这边买药,图文咨询,2020-07-23,,非常满意,满意,5.0
3829,531,j***e,热情耐心，给了建议指导。,图文咨询,2020-07-14,,非常满意,一般,5.0
3830,531,j***D,非常好！,图文咨询,2020-07-09,,非常满意,非常满意,5.0
3831,531,j***z,还行,图文咨询,2020-06-16,,非常满意,满意,5.0
3832,531,u***n,感谢……,图文咨询,2020-05-20,,非常满意,满意,5.0
3833,531,j***9,徐医生医术真的高超！解答的非常清楚！咨询了两次，各种皮肤问题得到了明确的解释！不用我说大家看介绍也就知道了！可以放心的咨询！很好！,图文咨询,2020-05-19,,非常满意,满意,5.0
3834,531,j***1,很不错,图文咨询,2020-05-13,,非常满意,满意,5.0
3835,531,保***工,好人一枚！,图文咨询,2020-05-06,,非常满意,非常满意,5.0
3836,531,j***9,徐医生很专业！解答彻底！耐心细致！,图文咨询,2020-04-22,,满意,满意,5.0
3837,531,1***杨,很满意，好医生,图文咨询,2020-03-29,,非常满意,一般,5.0
3838,531,青***械,问题解决及时，非常满意！,图文咨询,2020-03-11,,非常满意,满意,5.0
3839,531,j***0,诊断专业，指导合理有效,图文咨询,2020-02-25,,非常满意,一般,5.0
3840,531,8***f,十分敬业。,图文咨询,2020-02-10,,非常满意,非常满意,5.0
3841,531,j***y,好评，谢谢,图文咨询,2020-02-04,,非常满意,非常满意,5.0
3842,531,云***舞,很好的医生！,图文咨询,2020-02-04,,非常满意,满意,5.0
3843,531,1***9,徐磊是个好医生,图文咨询,2020-02-02,,非常满意,非常满意,5.0
3844,531,I***-,非常好,图文咨询,2020-01-15,,非常满意,非常满意,5.0
3845,531,h***秀,认真的详细解答，我所提问的问题。,图文咨询,2020-01-15,,非常满意,满意,5.0
3846,531,j***8,非常感谢您的帮助谢谢,健康咨询,2019-12-29,,非常满意,非常满意,5.0
3847,531,l***t,特别好，网上诊断方便，购买速度快！药品价格便宜实惠！,图文咨询,2019-12-18,,非常满意,满意,5.0
3848,531,4***8,皮肤好得差不多啦～困扰了n久的痘痘终于得到了解决，现在只剩下痘印了，非常感谢医生！！！,健康咨询,2019-11-12,,非常满意,满意,5.0
3849,531,a***7,免费医师不错，京东医院不错，回答很快,健康咨询,2019-11-02,,非常满意,一般,5.0
3850,532,,,,,,,,
3851,533,j***5,医生太厉害了，一下就看出来了症状,图文咨询,2024-05-27,,满意,非常满意,5.0
3852,533,h***c,态度好，专业,健康咨询,2021-11-13,,非常满意,非常满意,5.0
3853,533,K***_,不错,健康咨询,2021-11-12,,非常满意,满意,5.0
3854,533,九***彬,美女医生,健康咨询,2021-11-03,,非常满意,满意,5.0
3855,533,j***f,非常满意,图文咨询,2021-02-25,,非常满意,一般,5.0
3856,533,j***g,喜欢你,图文咨询,2020-04-30,,满意,满意,5.0
3857,533,t***g,非常感谢！,图文咨询,2020-03-20,,非常满意,非常满意,5.0
3858,533,j***C,很满意,图文咨询,2020-03-09,,非常满意,满意,5.0
3859,533,t***2,人很漂亮,图文咨询,2020-03-01,,非常满意,满意,5.0
3860,533,u***p,好,图文咨询,2020-02-28,,非常满意,一般,5.0
3861,533,m***欢,感觉特别好，希望能治疗好困扰我的皮肤问题,健康咨询,2020-02-19,,非常满意,一般,5.0
3862,533,l***乐,谢谢医生,图文咨询,2020-01-06,,非常满意,满意,5.0
3863,533,u***j,态度太好了，好亲切的，谢谢医生小姐姐啦，祝医生小姐姐新年快乐啦,图文咨询,2020-01-01,,满意,满意,5.0
3864,533,d***h,很细心,图文咨询,2019-12-25,,非常满意,满意,5.0
3865,533,L***i,爱,图文咨询,2019-12-19,,非常满意,满意,5.0
3866,533,马***1,真的很好！！！！,图文咨询,2019-12-12,,非常满意,一般,5.0
3867,533,j***u,认真负责,图文咨询,2019-12-08,,非常满意,满意,5.0
3868,533,j***a,真心感谢。李医生，解决我得大麻烦,图文咨询,2019-12-03,,非常满意,非常满意,5.0
3869,533,j***b,好评一枚,图文咨询,2019-11-23,,非常满意,满意,5.0
3870,533,J***泽,接诊神速，经验丰富，十分敬业，耐心细致，给了用药指导。,图文咨询,2019-11-08,,满意,一般,5.0
3871,533,j***4,负责人的医生  赞赞,图文咨询,2019-10-27,,非常满意,非常满意,5.0
3872,533,十***j,非常感谢！！,图文咨询,2019-10-12,,满意,满意,5.0
3873,533,y***祥,我感觉非常好，所有问题他都认真的帮我一一解答，对我帮助非常的大，非常感谢！,健康咨询,2019-10-09,,非常满意,满意,5.0
3874,533,飞***子,nice,图文咨询,2019-10-04,,非常满意,满意,5.0
3875,533,玉***衣,感谢医生，给我说了注意事项和详细方案，推荐的药很实在，谢谢！,健康咨询,2019-09-28,,非常满意,非常满意,5.0
3876,533,唐***月,好很好非常好,图文咨询,2019-09-22,,非常满意,非常满意,5.0
3877,533,L***i,这个医生也太靠谱了吧 这么细心 爱了,图文咨询,2019-09-21,,非常满意,非常满意,5.0
3878,533,j***7,医生很负责，很耐心，医术也很好，感谢医生,健康咨询,2019-09-17,,非常满意,一般,5.0
3879,533,j***J,总之小姐姐真的很贴心吧,图文咨询,2019-09-11,,非常满意,满意,5.0
3880,533,昧***仙,第一次与李医生交流病情，并一一作答，不厌其烦，很耐心，还如何教我注意的地方，怎样处理病情，得到了很好的回复，特别感谢李医生！,图文咨询,2019-09-10,,非常满意,非常满意,5.0
3881,533,花***年,谢谢医生,健康咨询,2019-09-03,,非常满意,非常满意,5.0
3882,533,永***己,谢谢。很认真指导！,图文咨询,2019-08-28,,非常满意,非常满意,5.0
3883,533,j***4,非常感谢,图文咨询,2019-08-14,,满意,满意,5.0
3884,533,如***月,"回复很快,给了很多好的建议",健康咨询,2019-07-02,,非常满意,满意,5.0
3885,533,迷***_,年轻漂亮,健康咨询,2019-06-24,,非常满意,非常满意,5.0
3886,533,王***晚,认真负责,健康咨询,2019-06-17,,非常满意,一般,5.0
3887,533,j***叶,挺好的,健康咨询,2019-06-16,,非常满意,满意,5.0
3888,533,j***9,很好，专业高效反应快回复及时,图文咨询,2019-06-11,,非常满意,满意,5.0
3889,533,凋***海,挺好，挺好！！！,图文咨询,2019-06-11,,满意,非常满意,5.0
3890,533,x***n,医生很好，很专业！,图文咨询,2019-06-11,,非常满意,非常满意,5.0
3891,533,u***q,很好的医生，非常敬业！,图文咨询,2019-05-21,,非常满意,满意,5.0
3892,533,跑***跑,专业,图文咨询,2019-05-17,,满意,满意,5.0
3893,533,g***t,谢谢医生,图文咨询,2019-05-15,,非常满意,非常满意,5.0
3894,533,g***a,感谢医生耐心迅速回复,图文咨询,2019-05-14,,满意,一般,5.0
3895,533,j***l,接诊很快，态度亲和，包括注意事项，饮食都会提醒，很好的医生,图文咨询,2019-05-09,,非常满意,非常满意,5.0
